id,playlist_id,title,description,thumbnails,_relatedVids,tags,categoryId,topicCategories,publishedAt,viewCount,likeCount,favoriteCount,commentCount,privacyStatus,license,publicStatsViewable,embeddable,madeForKids,_DOI/Github link,_URL,Notes,Last editor
u6taX0npOY8,,Basics of Active Inference (Discussion) ~ Ben White ~ Active Inference for the Social Sciences 2023,"Constructing cultural landscapes: Active Inference for the Social Sciences

Avel Guénin-Carlut, Ben White, Mahault Albarracin, Lorena Sganzerla, Daniel Friedman
A participatory online course in 2023 co-organized by Kairos Research and the Active Inference Institute
More information: 
https://www.activeinference.org/education/active-inference-for-the-social-sciences 
https://coda.io/@active-inference-institute/active-inference-social-science-aii-2023",https://i.ytimg.com/vi/u6taX0npOY8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/25/2023, 11:44 PM",310,13,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=u6taX0npOY8,,
u6taX0npOY8,,Basics of Active Inference (Discussion) ~ Ben White ~ Active Inference for the Social Sciences 2023,"Constructing cultural landscapes: Active Inference for the Social Sciences

Avel Guénin-Carlut, Ben White, Mahault Albarracin, Lorena Sganzerla, Daniel Friedman
A participatory online course in 2023 co-organized by Kairos Research and the Active Inference Institute
More information: 
https://www.activeinference.org/education/active-inference-for-the-social-sciences 
https://coda.io/@active-inference-institute/active-inference-social-science-aii-2023",https://i.ytimg.com/vi/u6taX0npOY8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/25/2023, 11:44 PM",310,13,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=u6taX0npOY8,,
u6taX0npOY8,,Basics of Active Inference (Discussion) ~ Ben White ~ Active Inference for the Social Sciences 2023,"Constructing cultural landscapes: Active Inference for the Social Sciences

Avel Guénin-Carlut, Ben White, Mahault Albarracin, Lorena Sganzerla, Daniel Friedman
A participatory online course in 2023 co-organized by Kairos Research and the Active Inference Institute
More information: 
https://www.activeinference.org/education/active-inference-for-the-social-sciences 
https://coda.io/@active-inference-institute/active-inference-social-science-aii-2023",https://i.ytimg.com/vi/u6taX0npOY8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/25/2023, 11:44 PM",310,13,0,0,public,youtube,true,true,false,,https://www.youtube.com/watch?v=u6taX0npOY8,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
BKgKVl_soZA,,ActInf Textbook Group ~ Cohort 4 ~ Meeting 8 (Chapter 3 part 2),"All Active Inference Institute livestreams and videos: 
https://coda.io/@active-inference-institute/livestreams

Full Textbook Group Cohort 4 playlist: https://www.youtube.com/playlist?list=PLNm0u2n1Iwdpm1wcq9DOGSdKDDvnEt_xG

Active Inference: The Free Energy Principle in Mind, Brain, and Behavior
By Thomas Parr, Giovanni Pezzulo and Karl J. Friston
https://mitpress.mit.edu/9780262045353/active-inference/ https://www.activeinference.org/",https://i.ytimg.com/vi/BKgKVl_soZA/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"7/25/2023, 5:01 PM",7,0,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=BKgKVl_soZA,,
BKgKVl_soZA,,ActInf Textbook Group ~ Cohort 4 ~ Meeting 8 (Chapter 3 part 2),"All Active Inference Institute livestreams and videos: 
https://coda.io/@active-inference-institute/livestreams

Full Textbook Group Cohort 4 playlist: https://www.youtube.com/playlist?list=PLNm0u2n1Iwdpm1wcq9DOGSdKDDvnEt_xG

Active Inference: The Free Energy Principle in Mind, Brain, and Behavior
By Thomas Parr, Giovanni Pezzulo and Karl J. Friston
https://mitpress.mit.edu/9780262045353/active-inference/ https://www.activeinference.org/",https://i.ytimg.com/vi/BKgKVl_soZA/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"7/25/2023, 5:01 PM",7,0,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=BKgKVl_soZA,,
BKgKVl_soZA,,ActInf Textbook Group ~ Cohort 4 ~ Meeting 8 (Chapter 3 part 2),"All Active Inference Institute livestreams and videos: 
https://coda.io/@active-inference-institute/livestreams

Full Textbook Group Cohort 4 playlist: https://www.youtube.com/playlist?list=PLNm0u2n1Iwdpm1wcq9DOGSdKDDvnEt_xG

Active Inference: The Free Energy Principle in Mind, Brain, and Behavior
By Thomas Parr, Giovanni Pezzulo and Karl J. Friston
https://mitpress.mit.edu/9780262045353/active-inference/ https://www.activeinference.org/",https://i.ytimg.com/vi/BKgKVl_soZA/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"7/25/2023, 5:01 PM",7,0,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=BKgKVl_soZA,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
P08QbrJsO0E,,Fundamentals of Active Inference (Namjoshi) ~ Meeting #23 ~ 7/20/2023 ~  Chapter 8 discussion,https://www.activeinference.org/,https://i.ytimg.com/vi/P08QbrJsO0E/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"7/20/2023, 3:29 PM",0,0,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=P08QbrJsO0E,,Bert Berkers
P08QbrJsO0E,,Fundamentals of Active Inference (Namjoshi) ~ Meeting #23 ~ 7/20/2023 ~  Chapter 8 discussion,https://www.activeinference.org/,https://i.ytimg.com/vi/P08QbrJsO0E/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"7/20/2023, 3:29 PM",0,0,0,0,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=P08QbrJsO0E,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,Bert Berkers
aFwuucck7a8,,"ActInf GuestStream 048.1 ~ Arthur Juliani & Adam Safron ""Deep CANALs""","""Deep CANALs: A Deep Learning Approach to Refining the Canalization Theory of Psychopathology""
Arthur Juliani, Adam Safron, Ryota Kanai
10.31234/osf.io/uxmz6
https://psyarxiv.com/uxmz6/

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/aFwuucck7a8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,"https://en.wikipedia.org/wiki/Health,https://en.wikipedia.org/wiki/Knowledge","7/20/2023, 12:02 AM",298,22,0,2,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=aFwuucck7a8,,Sarthak Ojha
MIcDVLoElk8,,ActInf Textbook Group ~ Cohort 4 ~ Meeting 7 (Chapter 3 part 1),"All Active Inference Institute livestreams and videos: 
https://coda.io/@active-inference-institute/livestreams

Full Textbook Group Cohort 4 playlist: https://www.youtube.com/playlist?list=PLNm0u2n1Iwdpm1wcq9DOGSdKDDvnEt_xG

Active Inference: The Free Energy Principle in Mind, Brain, and Behavior
By Thomas Parr, Giovanni Pezzulo and Karl J. Friston
https://mitpress.mit.edu/9780262045353/active-inference/ https://www.activeinference.org/",https://i.ytimg.com/vi/MIcDVLoElk8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"7/18/2023, 7:55 AM",12,1,0,1,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=MIcDVLoElk8,,
MIcDVLoElk8,,ActInf Textbook Group ~ Cohort 4 ~ Meeting 7 (Chapter 3 part 1),"All Active Inference Institute livestreams and videos: 
https://coda.io/@active-inference-institute/livestreams

Full Textbook Group Cohort 4 playlist: https://www.youtube.com/playlist?list=PLNm0u2n1Iwdpm1wcq9DOGSdKDDvnEt_xG

Active Inference: The Free Energy Principle in Mind, Brain, and Behavior
By Thomas Parr, Giovanni Pezzulo and Karl J. Friston
https://mitpress.mit.edu/9780262045353/active-inference/ https://www.activeinference.org/",https://i.ytimg.com/vi/MIcDVLoElk8/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,,"7/18/2023, 7:55 AM",12,1,0,1,unlisted,youtube,true,true,false,,https://www.youtube.com/watch?v=MIcDVLoElk8,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
QqEp4jtaQ2E,,"ActInf MathStream 005.1 ~ Cristian Bodnar  ""Topological Deep Learning: Graphs, Complexes, Sheaves""","Cristian Bodnar
https://twitter.com/crisbodnar
https://www.repository.cam.ac.uk/items/06b0b8e5-57d1-4120-8fad-643ce4d40eda
Bodnar, C. (2022). ""Topological Deep Learning: Graphs, Complexes, Sheaves"" [Apollo - University of Cambridge Repository]. https://doi.org/10.17863/CAM.97212

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/QqEp4jtaQ2E/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/17/2023, 11:10 PM",196,18,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=QqEp4jtaQ2E,,
QqEp4jtaQ2E,,"ActInf MathStream 005.1 ~ Cristian Bodnar  ""Topological Deep Learning: Graphs, Complexes, Sheaves""","Cristian Bodnar
https://twitter.com/crisbodnar
https://www.repository.cam.ac.uk/items/06b0b8e5-57d1-4120-8fad-643ce4d40eda
Bodnar, C. (2022). ""Topological Deep Learning: Graphs, Complexes, Sheaves"" [Apollo - University of Cambridge Repository]. https://doi.org/10.17863/CAM.97212

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/QqEp4jtaQ2E/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/17/2023, 11:10 PM",196,18,0,1,public,creativeCommon,true,true,false,,https://www.youtube.com/watch?v=QqEp4jtaQ2E,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
CEKWhxnH3-E,,"ActInf ModelStream 009.1 ~ Aswin Paul ""On efficient computation in active inference""","https://arxiv.org/abs/2307.00504
On efficient computation in active inference
Aswin Paul, Noor Sajid, Lancelot Da Costa, Adeel Razi
[Submitted on 2 Jul 2023]

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/CEKWhxnH3-E/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/15/2023, 7:05 PM",142,10,0,1,public,youtube,true,true,false,,https://www.youtube.com/watch?v=CEKWhxnH3-E,,
CEKWhxnH3-E,,"ActInf ModelStream 009.1 ~ Aswin Paul ""On efficient computation in active inference""","https://arxiv.org/abs/2307.00504
On efficient computation in active inference
Aswin Paul, Noor Sajid, Lancelot Da Costa, Adeel Razi
[Submitted on 2 Jul 2023]

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/CEKWhxnH3-E/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/15/2023, 7:05 PM",142,10,0,1,public,youtube,true,true,false,,https://www.youtube.com/watch?v=CEKWhxnH3-E,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
TOZp_XNYijQ,,"""Physics as Information Processing"" ~ Chris Fields ~ Lecture 3","Course materials 
https://coda.io/@active-inference-institute/fields-physics-2023

More information
https://www.activeinference.org/education/Physics-Fields-2023

“Physics as Information Processing”
Course taught by Chris Fields
Course assistant is Ander Aguirre
Hosted during 2023 by the Active Inference Institute

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/TOZp_XNYijQ/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/13/2023, 9:04 PM",951,47,0,1,public,youtube,true,true,false,,https://www.youtube.com/watch?v=TOZp_XNYijQ,,Alex Vyatkin
TOZp_XNYijQ,,"""Physics as Information Processing"" ~ Chris Fields ~ Lecture 3","Course materials 
https://coda.io/@active-inference-institute/fields-physics-2023

More information
https://www.activeinference.org/education/Physics-Fields-2023

“Physics as Information Processing”
Course taught by Chris Fields
Course assistant is Ander Aguirre
Hosted during 2023 by the Active Inference Institute

Active Inference Institute information: 
Website: https://activeinference.org/ 
Twitter: https://twitter.com/InferenceActive 
Discord: https://discord.gg/8VNKNp4jtx 
YouTube: https://www.youtube.com/c/ActiveInference/ 
Active Inference Livestreams: https://coda.io/@active-inference-institute/livestreams",https://i.ytimg.com/vi/TOZp_XNYijQ/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/13/2023, 9:04 PM",951,47,0,1,public,youtube,true,true,false,,https://www.youtube.com/watch?v=TOZp_XNYijQ,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
BNLnbOFdgc0,,Basics of Active Inference (Lecture) ~ Ben White ~ Active Inference for the Social Sciences 2023,"Constructing cultural landscapes:
Active Inference for the Social Sciences
Avel Guénin-Carlut, Ben White, Mahault Albarracin, Lorena Sganzerla, Daniel Friedman
A participatory online course in 2023 co-organized by Kairos Research and the Active Inference Institute
More information: 
https://www.activeinference.org/education/active-inference-for-the-social-sciences 
https://coda.io/@active-inference-institute/active-inference-social-science-aii-2023",https://i.ytimg.com/vi/BNLnbOFdgc0/default.jpg,,"science,podcast,free,energy,principle,free energy,free energy principle,active,inference,active inference,theory,listening,english",28,https://en.wikipedia.org/wiki/Knowledge,"7/11/2023, 11:37 PM",848,32,0,3,public,youtube,true,true,false,,https://www.youtube.com/watch?v=BNLnbOFdgc0,Metadata automatically generated with https://mattw.io/youtube-metadata/ and uploaded to coda with https://github.com/Blasterai/codaio,
